attack_type,max_iter,learning_rate,targeted,target_strategy,target_class,dataset_label,identity_id,identity_name,identity_dir,source_image_path,adversarial_image_path,linf,mean_abs_perturbation,clean_pred_class,adv_pred_class,clean_confidence,adv_confidence
cw_linf,10,0.01,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0004.tiff,dataset/attacks/error_generic/cw/046_n002622_Esperanza_Spalding/0004.tiff,0.005,0.0039,2451,1593,0.18842807412147522,0.001074443687684834
cw_linf,10,0.01,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0005.tiff,dataset/attacks/error_generic/cw/046_n002622_Esperanza_Spalding/0005.tiff,0.005,0.003394,2451,2153,0.6657620072364807,0.01718830317258835
cw_linf,10,0.01,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0006.tiff,dataset/attacks/error_generic/cw/046_n002622_Esperanza_Spalding/0006.tiff,0.005,0.002758,2451,4532,0.8858898282051086,0.006610431708395481
cw_linf,10,0.01,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0007.tiff,dataset/attacks/error_generic/cw/046_n002622_Esperanza_Spalding/0007.tiff,0.010006,0.005189,2451,4836,0.9095276594161987,0.01650107093155384
cw_linf,10,0.01,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0008.tiff,dataset/attacks/error_generic/cw/046_n002622_Esperanza_Spalding/0008.tiff,0.010006,0.006368,2451,8193,0.8601012825965881,0.05793391540646553
cw_linf,10,0.01,False,none,-1,46,n002622,"""Esperanza_Spalding""",046_n002622_Esperanza_Spalding,dataset/clean_cropped/NN1/046_n002622_Esperanza_Spalding/0009.tiff,dataset/attacks/error_generic/cw/046_n002622_Esperanza_Spalding/0009.tiff,0.005,0.00307,2451,2144,0.6446493268013,0.02306952513754368
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0000.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0000.tiff,0.005,0.004237,6444,4853,0.44300082325935364,0.05176699534058571
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0001.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0001.tiff,0.005,0.003855,6444,2229,0.16422884166240692,0.004984545521438122
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0002.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0002.tiff,0.010006,0.005486,6444,3818,0.7893268465995789,0.15339234471321106
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0003.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0003.tiff,0.010006,0.005227,6444,2122,0.75779789686203,0.16962707042694092
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0004.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0004.tiff,0.005,0.004056,6444,8392,0.6525165438652039,0.049602385610342026
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0005.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0005.tiff,0.005,0.003033,6444,8038,0.8276989459991455,0.352312833070755
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0006.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0006.tiff,0.005,0.004111,6444,6356,0.7875477075576782,0.07907670736312866
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0007.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0007.tiff,0.005,0.004171,6444,4853,0.6727596521377563,0.031863898038864136
cw_linf,10,0.01,False,none,-1,47,n006935,"""Pete_Rose""",047_n006935_Pete_Rose,dataset/clean_cropped/NN1/047_n006935_Pete_Rose/0009.tiff,dataset/attacks/error_generic/cw/047_n006935_Pete_Rose/0009.tiff,0.005,0.003999,6444,6356,0.7019798159599304,0.09424509108066559
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0000.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0000.tiff,0.010006,0.005997,6594,3893,0.8510794043540955,0.018436633050441742
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0001.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0001.tiff,0.005,0.004076,6594,3893,0.22086676955223083,0.0007418902823701501
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0002.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0002.tiff,0.005,0.00392,6594,6500,0.2809978425502777,0.0005509742768481374
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0003.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0003.tiff,0.005,0.003331,6594,5719,0.7316344380378723,0.1391642689704895
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0004.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0004.tiff,0.005,0.00415,6594,7024,0.9084658026695251,0.08757674694061279
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0005.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0005.tiff,0.005,0.003959,6594,5383,0.7337890267372131,0.015732597559690475
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0006.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0006.tiff,0.005,0.003894,6594,6082,0.2867187261581421,0.0022863992489874363
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0007.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0007.tiff,0.005,0.003979,6594,1271,0.32636576890945435,0.004435570910573006
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0008.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0008.tiff,0.005,0.004008,6594,7109,0.1683506816625595,0.001000709948129952
cw_linf,10,0.01,False,none,-1,48,n007093,"""Quade_Cooper""",048_n007093_Quade_Cooper,dataset/clean_cropped/NN1/048_n007093_Quade_Cooper/0009.tiff,dataset/attacks/error_generic/cw/048_n007093_Quade_Cooper/0009.tiff,0.005,0.003751,6594,6582,0.7302197217941284,0.05013635754585266
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0000.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0000.tiff,0.005,0.004185,4579,7938,0.09450174868106842,0.00021879826090298593
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0001.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0001.tiff,0.005,0.003598,4579,7502,0.7676020860671997,0.09558696299791336
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0002.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0002.tiff,0.005,0.003552,4579,7209,0.522728681564331,0.00300252391025424
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0003.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0003.tiff,0.005,0.003343,4579,7938,0.6297059059143066,0.03943460434675217
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0004.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0004.tiff,0.005,0.003723,4579,7568,0.7865734100341797,0.006368605885654688
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0006.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0006.tiff,0.005,0.003489,4579,7040,0.8033190965652466,0.12140653282403946
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0007.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0007.tiff,0.005,0.003331,4579,708,0.6754217147827148,0.04496360570192337
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0008.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0008.tiff,0.005,0.003387,4579,7465,0.7108506560325623,0.034959107637405396
cw_linf,10,0.01,False,none,-1,49,n004926,"""Kulraj_Randhawa""",049_n004926_Kulraj_Randhawa,dataset/clean_cropped/NN1/049_n004926_Kulraj_Randhawa/0009.tiff,dataset/attacks/error_generic/cw/049_n004926_Kulraj_Randhawa/0009.tiff,0.010006,0.006418,4579,6549,0.8473997712135315,0.05539673566818237
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0000.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0000.tiff,0.005,0.004143,6873,7272,0.7963225245475769,0.018238293007016182
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0001.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0001.tiff,0.005,0.003641,6873,6260,0.336362361907959,0.0015603778883814812
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0003.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0003.tiff,0.005,0.003313,6873,5068,0.4540768265724182,0.002331236843019724
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0004.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0004.tiff,0.005,0.003897,6873,7548,0.931752622127533,0.05471491813659668
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0005.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0005.tiff,0.005,0.003985,6873,8117,0.588120698928833,0.010039171203970909
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0006.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0006.tiff,0.005,0.003323,6873,6548,0.7716019749641418,0.19870805740356445
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0007.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0007.tiff,0.005,0.00389,6873,7548,0.6559023261070251,0.0017229055520147085
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0008.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0008.tiff,0.005,0.002851,6873,64,0.45054978132247925,0.022641178220510483
cw_linf,10,0.01,False,none,-1,50,n007393,"""Riya_Sen""",050_n007393_Riya_Sen,dataset/clean_cropped/NN1/050_n007393_Riya_Sen/0009.tiff,dataset/attacks/error_generic/cw/050_n007393_Riya_Sen/0009.tiff,0.005,0.003249,6873,6661,0.46096423268318176,0.006577709689736366
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0000.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0000.tiff,0.010006,0.006167,2193,3187,0.8336963057518005,0.05133945494890213
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0001.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0001.tiff,0.005,0.004437,2193,2840,0.8044116497039795,0.0026342100463807583
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0002.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0002.tiff,0.005,0.003213,2193,3103,0.48191121220588684,0.01979258470237255
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0003.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0003.tiff,0.005,0.00319,2193,8272,0.682173490524292,0.08311629295349121
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0004.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0004.tiff,0.005,0.004289,2193,6929,0.9318416118621826,0.09053781628608704
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0005.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0005.tiff,0.005,0.003976,2193,6929,0.7829710245132446,0.032191820442676544
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0006.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0006.tiff,0.010006,0.006895,2193,3079,0.7525962591171265,0.029514435678720474
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0007.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0007.tiff,0.005,0.004354,2193,3187,0.8723179697990417,0.023651685565710068
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0008.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0008.tiff,0.005,0.003734,2193,3187,0.8905220031738281,0.09038383513689041
cw_linf,10,0.01,False,none,-1,51,n002342,"""Ed_Rendell""",051_n002342_Ed_Rendell,dataset/clean_cropped/NN1/051_n002342_Ed_Rendell/0009.tiff,dataset/attacks/error_generic/cw/051_n002342_Ed_Rendell/0009.tiff,0.010006,0.006604,2193,8272,0.74359130859375,0.05765113979578018
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0000.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0000.tiff,0.005,0.0035,1988,7979,0.834752082824707,0.008369249291718006
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0001.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0001.tiff,0.005,0.00368,1988,7372,0.08002274483442307,0.0004453752189874649
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0002.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0002.tiff,0.005,0.003496,1988,8608,0.6412765979766846,0.032210640609264374
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0003.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0003.tiff,0.005,0.003333,1988,6755,0.47655782103538513,0.02654084749519825
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0004.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0004.tiff,0.010006,0.006384,1988,4680,0.7866739630699158,0.010275018401443958
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0005.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0005.tiff,0.005,0.003671,1988,4680,0.3942836821079254,0.011653219349682331
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0006.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0006.tiff,0.005,0.004305,1988,2737,0.7141522765159607,0.000879561179317534
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0007.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0007.tiff,0.005,0.003479,1988,2464,0.6389873623847961,0.07165342569351196
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0008.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0008.tiff,0.010006,0.005915,1988,3661,0.7641395926475525,0.1076161116361618
cw_linf,10,0.01,False,none,-1,52,n002119,"""Demetrio_Albertini""",052_n002119_Demetrio_Albertini,dataset/clean_cropped/NN1/052_n002119_Demetrio_Albertini/0009.tiff,dataset/attacks/error_generic/cw/052_n002119_Demetrio_Albertini/0009.tiff,0.010006,0.005981,1988,8058,0.9024706482887268,0.16373252868652344
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0000.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0000.tiff,0.005,0.004266,1842,6539,0.8851875066757202,0.031134558841586113
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0001.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0001.tiff,0.005,0.003347,1842,4146,0.2044532746076584,0.01843150332570076
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0002.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0002.tiff,0.010006,0.006569,1842,6587,0.8829315304756165,0.04646316170692444
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0003.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0003.tiff,0.010006,0.007063,1842,6587,0.89252769947052,0.04002678021788597
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0004.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0004.tiff,0.010006,0.007188,1842,6587,0.7464427351951599,0.06793355941772461
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0005.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0005.tiff,0.010006,0.006707,1842,6783,0.9011269807815552,0.023698391392827034
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0006.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0006.tiff,0.005,0.003471,1842,5189,0.4586886465549469,0.0073381164111196995
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0007.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0007.tiff,0.010006,0.007095,1842,6587,0.7496744394302368,0.01303359866142273
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0008.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0008.tiff,0.005,0.004,1842,6587,0.944807231426239,0.33011990785598755
cw_linf,10,0.01,False,none,-1,53,n001960,"""Danniella_Westbrook""",053_n001960_Danniella_Westbrook,dataset/clean_cropped/NN1/053_n001960_Danniella_Westbrook/0009.tiff,dataset/attacks/error_generic/cw/053_n001960_Danniella_Westbrook/0009.tiff,0.010006,0.00656,1842,6587,0.9014017581939697,0.07793261855840683
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0000.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0000.tiff,0.005,0.003122,1987,4083,0.6894370913505554,0.17895789444446564
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0001.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0001.tiff,0.005,0.004209,1987,3568,0.5802573561668396,0.03997733071446419
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0002.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0002.tiff,0.005,0.003345,1987,3568,0.596733808517456,0.26411470770835876
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0003.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0003.tiff,0.005,0.003959,1987,691,0.5138261318206787,0.032921064645051956
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0004.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0004.tiff,0.010006,0.006161,1987,3568,0.850300133228302,0.10611031204462051
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0005.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0005.tiff,0.005,0.003712,1987,7182,0.8299381136894226,0.27040061354637146
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0006.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0006.tiff,0.005,0.003404,1987,3568,0.6187202334403992,0.22002790868282318
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0007.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0007.tiff,0.005,0.003816,1987,3568,0.6452527046203613,0.11872272193431854
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0008.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0008.tiff,0.005,0.003046,1987,4083,0.3976117670536041,0.08916962146759033
cw_linf,10,0.01,False,none,-1,54,n002118,"""Demetria_McKinney""",054_n002118_Demetria_McKinney,dataset/clean_cropped/NN1/054_n002118_Demetria_McKinney/0009.tiff,dataset/attacks/error_generic/cw/054_n002118_Demetria_McKinney/0009.tiff,0.005,0.0034,1987,3568,0.7289347648620605,0.25782957673072815
cw_linf,10,0.01,False,none,-1,55,n003011,"""Geoffrey_Kondogbia""",055_n003011_Geoffrey_Kondogbia,dataset/clean_cropped/NN1/055_n003011_Geoffrey_Kondogbia/0000.tiff,dataset/attacks/error_generic/cw/055_n003011_Geoffrey_Kondogbia/0000.tiff,0.005,0.004059,2806,8457,0.7530507445335388,0.12012704461812973
