dataset_label,identity_name,target_class,clean_pred_class,target_confidence,source_image_path,adversarial_image_path
68,"""David_Choquehuanca""",2422,1902,1.2842265277868137e-06,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/068_n002026_David_Choquehuanca/0007.jpg
68,"""David_Choquehuanca""",266,1902,6.419893179554492e-05,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/068_n002026_David_Choquehuanca/0008.jpg
68,"""David_Choquehuanca""",8364,1902,4.27537770519848e-06,dataset/clean_cropped/NN1/068_n002026_David_Choquehuanca/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/068_n002026_David_Choquehuanca/0009.jpg
69,"""Marc_Pircher""",2830,5111,0.00011752480349969119,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/069_n005512_Marc_Pircher/0000.jpg
69,"""Marc_Pircher""",1861,5111,8.003404218470678e-05,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/069_n005512_Marc_Pircher/0001.jpg
69,"""Marc_Pircher""",5321,5111,6.108426077844342e-06,dataset/clean_cropped/NN1/069_n005512_Marc_Pircher/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/069_n005512_Marc_Pircher/0002.jpg
70,"""Ismael_Blanco""",2691,3389,1.7617727507968084e-06,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/070_n003629_Ismael_Blanco/0000.jpg
70,"""Ismael_Blanco""",3923,3389,3.5513919556251494e-06,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/070_n003629_Ismael_Blanco/0001.jpg
70,"""Ismael_Blanco""",4493,3389,8.386838999285828e-06,dataset/clean_cropped/NN1/070_n003629_Ismael_Blanco/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/070_n003629_Ismael_Blanco/0004.jpg
71,"""Germaine_Greer""",2330,2845,8.077435609266104e-07,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0000.jpg
71,"""Germaine_Greer""",807,2845,3.8327352740452625e-06,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0001.jpg
71,"""Germaine_Greer""",2024,2845,1.8374767023487948e-05,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0002.jpg
71,"""Germaine_Greer""",807,2845,2.30526984523749e-06,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0003.jpg
71,"""Germaine_Greer""",6191,2845,3.838941665890161e-06,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0004.jpg
71,"""Germaine_Greer""",8413,2845,3.3597116271266714e-06,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0005.jpg
71,"""Germaine_Greer""",6623,2845,1.6011033949325792e-05,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0006.jpg
71,"""Germaine_Greer""",6623,2845,6.463887257268652e-05,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0007.jpg
71,"""Germaine_Greer""",7291,2845,9.963454067474231e-05,dataset/clean_cropped/NN1/071_n003050_Germaine_Greer/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/071_n003050_Germaine_Greer/0009.jpg
72,"""Lenny_Hayes""",3747,4756,1.6014262655517086e-05,dataset/clean_cropped/NN1/072_n005111_Lenny_Hayes/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/072_n005111_Lenny_Hayes/0006.jpg
72,"""Lenny_Hayes""",6671,4756,5.146673174749594e-06,dataset/clean_cropped/NN1/072_n005111_Lenny_Hayes/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/072_n005111_Lenny_Hayes/0008.jpg
73,"""Jamie_Soward""",6952,3540,0.00023482460528612137,dataset/clean_cropped/NN1/073_n003790_Jamie_Soward/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/073_n003790_Jamie_Soward/0001.jpg
73,"""Jamie_Soward""",4914,3540,1.874045551630843e-06,dataset/clean_cropped/NN1/073_n003790_Jamie_Soward/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/073_n003790_Jamie_Soward/0002.jpg
73,"""Jamie_Soward""",1048,3540,2.0035595298395492e-06,dataset/clean_cropped/NN1/073_n003790_Jamie_Soward/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/073_n003790_Jamie_Soward/0007.jpg
74,"""Adam_Darski""",3892,44,1.8447996126269572e-06,dataset/clean_cropped/NN1/074_n000049_Adam_Darski/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/074_n000049_Adam_Darski/0002.jpg
74,"""Adam_Darski""",956,44,0.0001131530589191243,dataset/clean_cropped/NN1/074_n000049_Adam_Darski/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/074_n000049_Adam_Darski/0003.jpg
74,"""Adam_Darski""",7143,44,3.745267167687416e-05,dataset/clean_cropped/NN1/074_n000049_Adam_Darski/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/074_n000049_Adam_Darski/0004.jpg
74,"""Adam_Darski""",7665,44,3.952555744035635e-06,dataset/clean_cropped/NN1/074_n000049_Adam_Darski/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/074_n000049_Adam_Darski/0005.jpg
74,"""Adam_Darski""",2842,44,0.00010158840450458229,dataset/clean_cropped/NN1/074_n000049_Adam_Darski/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/074_n000049_Adam_Darski/0007.jpg
74,"""Adam_Darski""",4162,44,1.354449887003284e-05,dataset/clean_cropped/NN1/074_n000049_Adam_Darski/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/074_n000049_Adam_Darski/0008.jpg
75,"""Martin_Schulz""",6229,5308,2.834844599419739e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0000.jpg
75,"""Martin_Schulz""",6346,5308,6.653116997767938e-06,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0001.jpg
75,"""Martin_Schulz""",6346,5308,3.360118353157304e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0002.jpg
75,"""Martin_Schulz""",6346,5308,1.1821603038697504e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0004.jpg
75,"""Martin_Schulz""",6346,5308,1.8807678543453221e-06,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0005.jpg
75,"""Martin_Schulz""",2291,5308,4.9419959395891055e-06,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0006.jpg
75,"""Martin_Schulz""",1895,5308,8.747030619815632e-07,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0007.jpg
75,"""Martin_Schulz""",703,5308,6.212634616531432e-06,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0008.jpg
75,"""Martin_Schulz""",1904,5308,1.4860439478070475e-05,dataset/clean_cropped/NN1/075_n005738_Martin_Schulz/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/075_n005738_Martin_Schulz/0009.jpg
76,"""Mamta_Kulkarni""",7468,5068,3.948527228203602e-05,dataset/clean_cropped/NN1/076_n005466_Mamta_Kulkarni/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/076_n005466_Mamta_Kulkarni/0002.jpg
76,"""Mamta_Kulkarni""",6008,5068,1.4402871784113813e-05,dataset/clean_cropped/NN1/076_n005466_Mamta_Kulkarni/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/076_n005466_Mamta_Kulkarni/0007.jpg
77,"""Jennifer_Hawkins""",564,3719,3.439108468228369e-06,dataset/clean_cropped/NN1/077_n003977_Jennifer_Hawkins/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/077_n003977_Jennifer_Hawkins/0000.jpg
77,"""Jennifer_Hawkins""",225,3719,8.240303031925578e-06,dataset/clean_cropped/NN1/077_n003977_Jennifer_Hawkins/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/077_n003977_Jennifer_Hawkins/0001.jpg
77,"""Jennifer_Hawkins""",708,3719,2.8233605462446576e-06,dataset/clean_cropped/NN1/077_n003977_Jennifer_Hawkins/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/077_n003977_Jennifer_Hawkins/0008.jpg
78,"""Leymah_Gbowee""",4670,4787,4.6893933358660433e-07,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/078_n005152_Leymah_Gbowee/0000.jpg
78,"""Leymah_Gbowee""",5345,4787,1.92781180885504e-06,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/078_n005152_Leymah_Gbowee/0002.jpg
78,"""Leymah_Gbowee""",1459,4787,1.8394532617094228e-06,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/078_n005152_Leymah_Gbowee/0004.jpg
78,"""Leymah_Gbowee""",4670,4787,1.254204676115478e-06,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/078_n005152_Leymah_Gbowee/0005.jpg
78,"""Leymah_Gbowee""",252,4787,9.962116109818453e-07,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/078_n005152_Leymah_Gbowee/0007.jpg
78,"""Leymah_Gbowee""",4670,4787,1.7481514760220307e-06,dataset/clean_cropped/NN1/078_n005152_Leymah_Gbowee/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/078_n005152_Leymah_Gbowee/0009.jpg
79,"""Nino_Frassica""",6023,6102,2.3739523840049515e-06,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/079_n006578_Nino_Frassica/0000.jpg
79,"""Nino_Frassica""",3612,6102,8.109444934234489e-06,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/079_n006578_Nino_Frassica/0004.jpg
79,"""Nino_Frassica""",3488,6102,2.84755187749397e-05,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/079_n006578_Nino_Frassica/0005.jpg
79,"""Nino_Frassica""",2160,6102,6.400461188604822e-06,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/079_n006578_Nino_Frassica/0007.jpg
79,"""Nino_Frassica""",3612,6102,1.8176882576881326e-06,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/079_n006578_Nino_Frassica/0008.jpg
79,"""Nino_Frassica""",5250,6102,1.392472768202424e-06,dataset/clean_cropped/NN1/079_n006578_Nino_Frassica/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/079_n006578_Nino_Frassica/0009.jpg
80,"""Zaza_Pachulia""",2410,8523,9.761409273778554e-06,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/080_n009163_Zaza_Pachulia/0001.jpg
80,"""Zaza_Pachulia""",4469,8523,2.6355573936598375e-06,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/080_n009163_Zaza_Pachulia/0002.jpg
80,"""Zaza_Pachulia""",1144,8523,7.141081732697785e-05,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/080_n009163_Zaza_Pachulia/0004.jpg
80,"""Zaza_Pachulia""",2410,8523,1.1553438525879756e-05,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/080_n009163_Zaza_Pachulia/0006.jpg
80,"""Zaza_Pachulia""",3431,8523,2.6028592401416972e-06,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/080_n009163_Zaza_Pachulia/0007.jpg
80,"""Zaza_Pachulia""",2410,8523,1.654805942052917e-06,dataset/clean_cropped/NN1/080_n009163_Zaza_Pachulia/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/080_n009163_Zaza_Pachulia/0009.jpg
82,"""Lee_Chung-yong""",4043,4714,1.6041142316680634e-06,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/082_n005064_Lee_Chung-yong/0001.jpg
82,"""Lee_Chung-yong""",289,4714,4.2500205381657e-06,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/082_n005064_Lee_Chung-yong/0003.jpg
82,"""Lee_Chung-yong""",7492,4714,2.657172331055335e-07,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/082_n005064_Lee_Chung-yong/0007.jpg
82,"""Lee_Chung-yong""",3492,4714,1.1363943031028612e-06,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/082_n005064_Lee_Chung-yong/0008.jpg
82,"""Lee_Chung-yong""",8585,4714,3.406670657568611e-06,dataset/clean_cropped/NN1/082_n005064_Lee_Chung-yong/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/082_n005064_Lee_Chung-yong/0009.jpg
83,"""Ilkka_Kanerva""",4004,3321,7.312260277103633e-05,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/083_n003556_Ilkka_Kanerva/0002.jpg
83,"""Ilkka_Kanerva""",1759,3321,3.974260380346095e-06,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/083_n003556_Ilkka_Kanerva/0003.jpg
83,"""Ilkka_Kanerva""",6094,3321,0.0001408313401043415,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/083_n003556_Ilkka_Kanerva/0004.jpg
83,"""Ilkka_Kanerva""",4004,3321,2.0045656583533855e-06,dataset/clean_cropped/NN1/083_n003556_Ilkka_Kanerva/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/083_n003556_Ilkka_Kanerva/0007.jpg
85,"""Phil_Taylor""",3463,6483,0.0001515641197329387,dataset/clean_cropped/NN1/085_n006976_Phil_Taylor/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/085_n006976_Phil_Taylor/0008.jpg
86,"""Charles_Tillman""",2133,1434,0.00017644144827499986,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/086_n001526_Charles_Tillman/0004.jpg
86,"""Charles_Tillman""",2212,1434,3.8045536712161265e-06,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/086_n001526_Charles_Tillman/0006.jpg
86,"""Charles_Tillman""",5767,1434,3.097024546150351e-06,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/086_n001526_Charles_Tillman/0008.jpg
86,"""Charles_Tillman""",8432,1434,2.7765759114117827e-06,dataset/clean_cropped/NN1/086_n001526_Charles_Tillman/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/086_n001526_Charles_Tillman/0009.jpg
87,"""Ryan_Merriman""",2084,7111,0.0001642511779209599,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/087_n007644_Ryan_Merriman/0000.jpg
87,"""Ryan_Merriman""",1032,7111,9.287024295190349e-05,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/087_n007644_Ryan_Merriman/0001.jpg
87,"""Ryan_Merriman""",8419,7111,4.6276032662717625e-05,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/087_n007644_Ryan_Merriman/0002.jpg
87,"""Ryan_Merriman""",4334,7111,1.38883490308217e-06,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/087_n007644_Ryan_Merriman/0004.jpg
87,"""Ryan_Merriman""",188,7111,3.121665031358134e-06,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/087_n007644_Ryan_Merriman/0007.jpg
87,"""Ryan_Merriman""",4062,7111,1.7093516362365335e-05,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/087_n007644_Ryan_Merriman/0008.jpg
87,"""Ryan_Merriman""",6100,7111,7.211597403511405e-05,dataset/clean_cropped/NN1/087_n007644_Ryan_Merriman/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/087_n007644_Ryan_Merriman/0009.jpg
88,"""Raluca_Turcan""",2477,6684,1.963615886779735e-06,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/088_n007192_Raluca_Turcan/0002.jpg
88,"""Raluca_Turcan""",3872,6684,0.0001830521214287728,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/088_n007192_Raluca_Turcan/0003.jpg
88,"""Raluca_Turcan""",2816,6684,4.959025318385102e-06,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/088_n007192_Raluca_Turcan/0004.jpg
88,"""Raluca_Turcan""",3872,6684,1.7187419871333987e-05,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/088_n007192_Raluca_Turcan/0006.jpg
88,"""Raluca_Turcan""",3410,6684,2.644986307132058e-05,dataset/clean_cropped/NN1/088_n007192_Raluca_Turcan/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/088_n007192_Raluca_Turcan/0007.jpg
89,"""Jake_Owen""",3448,3482,0.0001513892930233851,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/089_n003729_Jake_Owen/0000.jpg
89,"""Jake_Owen""",784,3482,5.296014205669053e-05,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/089_n003729_Jake_Owen/0003.jpg
89,"""Jake_Owen""",1834,3482,4.342161446402315e-06,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/089_n003729_Jake_Owen/0007.jpg
89,"""Jake_Owen""",8615,3482,1.6664588429193827e-06,dataset/clean_cropped/NN1/089_n003729_Jake_Owen/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/089_n003729_Jake_Owen/0008.jpg
90,"""Gia_Carides""",5328,2856,0.00015683290257584304,dataset/clean_cropped/NN1/090_n003061_Gia_Carides/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/090_n003061_Gia_Carides/0001.jpg
90,"""Gia_Carides""",5603,2856,8.809205610305071e-06,dataset/clean_cropped/NN1/090_n003061_Gia_Carides/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/090_n003061_Gia_Carides/0003.jpg
90,"""Gia_Carides""",6610,2856,3.767368252738379e-05,dataset/clean_cropped/NN1/090_n003061_Gia_Carides/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/090_n003061_Gia_Carides/0009.jpg
92,"""Joo_Sang-wook""",6728,4008,4.41899974248372e-05,dataset/clean_cropped/NN1/092_n004290_Joo_Sang-wook/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/092_n004290_Joo_Sang-wook/0003.jpg
93,"""Dolores_Chaplin""",5920,2108,3.26312001561746e-05,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/093_n002247_Dolores_Chaplin/0000.jpg
93,"""Dolores_Chaplin""",8242,2108,1.0021259186032694e-05,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/093_n002247_Dolores_Chaplin/0003.jpg
93,"""Dolores_Chaplin""",5170,2108,4.728967724076938e-06,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/093_n002247_Dolores_Chaplin/0008.jpg
93,"""Dolores_Chaplin""",4765,2108,4.268910561222583e-05,dataset/clean_cropped/NN1/093_n002247_Dolores_Chaplin/0009.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/093_n002247_Dolores_Chaplin/0009.jpg
94,"""Tia_Mowry""",6771,7941,8.024425369512755e-06,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/094_n008545_Tia_Mowry/0003.jpg
94,"""Tia_Mowry""",1982,7941,2.7246352374277194e-07,dataset/clean_cropped/NN1/094_n008545_Tia_Mowry/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/094_n008545_Tia_Mowry/0004.jpg
95,"""Anna_Loos""",5481,600,7.646108315384481e-06,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0001.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/095_n000629_Anna_Loos/0001.jpg
95,"""Anna_Loos""",3345,600,3.083108822465874e-05,dataset/clean_cropped/NN1/095_n000629_Anna_Loos/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/095_n000629_Anna_Loos/0007.jpg
96,"""Fiona_Apple""",58,2615,6.115239102655323e-06,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0002.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/096_n002804_Fiona_Apple/0002.jpg
96,"""Fiona_Apple""",5331,2615,6.405566819012165e-05,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0003.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/096_n002804_Fiona_Apple/0003.jpg
96,"""Fiona_Apple""",3099,2615,1.5839890693314373e-05,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0005.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/096_n002804_Fiona_Apple/0005.jpg
96,"""Fiona_Apple""",242,2615,3.5891573588742176e-06,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0006.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/096_n002804_Fiona_Apple/0006.jpg
96,"""Fiona_Apple""",3174,2615,1.746303382788028e-06,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0007.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/096_n002804_Fiona_Apple/0007.jpg
96,"""Fiona_Apple""",1833,2615,1.7778778783394955e-05,dataset/clean_cropped/NN1/096_n002804_Fiona_Apple/0008.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/096_n002804_Fiona_Apple/0008.jpg
97,"""Lene_Marlin""",2968,4752,1.4402384067579987e-06,dataset/clean_cropped/NN1/097_n005107_Lene_Marlin/0004.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/097_n005107_Lene_Marlin/0004.jpg
98,"""Kasper_Hjulmand""",7193,4300,3.1319229947257554e-06,dataset/clean_cropped/NN1/098_n004607_Kasper_Hjulmand/0000.jpg,dataset/attacks/NN1/error_specific/pgd/least-likely/eps_0_010/098_n004607_Kasper_Hjulmand/0000.jpg
